,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
4801,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,4.3,6,A,X,15.8,11.9,14.0,329,6
4802,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,4.3,6,A,X,16.3,12.9,14.8,347,6
4803,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.9,11.7,14.0,329,6
4804,CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A,X,16.1,12.5,14.4,339,6
4805,CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A,E,22.0,16.1,19.3,322,6
4806,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A,X,16.5,13.0,14.9,350,6
4807,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.9,10.8,13.1,306,8
4808,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.3,11.8,13.7,320,8
4809,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,6.2,8,A,Z,15.0,12.0,13.7,321,10
4810,CHEVROLET,Silverado LD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.6,10.9,13.5,317,6
4811,CHEVROLET,Silverado LD 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.8,11.4,13.8,325,6
4812,CHEVROLET,Spark,SUBCOMPACT,1.4,4,M,X,8.0,6.2,7.2,170,5
4813,CHEVROLET,Suburban,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
4814,CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
4815,CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A,E,21.2,13.9,17.9,298,6
4816,CHEVROLET,Suburban 4WD,SUV - STANDARD,5.3,8,A,X,16.8,11.3,14.3,336,6
4817,CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A,X,16.8,11.3,14.3,336,6
4818,CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A,E,22.2,15.2,19.0,317,6
4819,CHEVROLET,Suburban 4WD,SUV - STANDARD,6.2,8,A,Z,17.1,11.3,14.5,340,10
4820,CHEVROLET,Tahoe,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
4821,CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
4822,CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8,A,E,21.2,13.9,17.9,298,6
4823,CHEVROLET,Tahoe 4WD,SUV - STANDARD,5.3,8,A,X,15.8,11.1,13.7,321,6
4824,CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A,X,15.8,11.1,13.7,321,6
4825,CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A,E,21.7,14.3,18.4,305,6
4826,CHEVROLET,Tahoe 4WD,SUV - STANDARD,6.2,8,A,Z,16.4,10.7,13.8,325,10
4827,CHEVROLET,Traverse,SUV - STANDARD,3.6,6,A,X,13.0,8.8,11.1,261,9
4828,CHEVROLET,Traverse AWD,SUV - STANDARD,3.6,6,A,X,13.7,9.5,11.8,277,9
4829,CHEVROLET,Trax,SUV - SMALL,1.4,4,AS,X,9.1,7.6,8.4,196,6
4830,CHEVROLET,Trax,SUV - SMALL,1.4,4,M,X,9.4,6.9,8.3,194,6
4831,CHEVROLET,Trax 4WD,SUV - SMALL,1.4,4,AS,X,9.9,8.1,9.1,214,6
4832,CHRYSLER,Pacifica,MINIVAN,3.6,6,A,X,12.9,8.4,10.9,259,9
4833,CHRYSLER,Pacifica (Stop-Start),MINIVAN,3.6,6,A,X,12.4,8.4,10.6,249,9
4834,DODGE,Challenger,MID-SIZE,3.6,6,A,X,12.4,7.8,10.3,242,8
4835,DODGE,Challenger,MID-SIZE,5.7,8,M,Z,15.6,10.1,13.1,307,6
4836,DODGE,Challenger,MID-SIZE,6.4,8,M,Z,16.7,10.4,13.9,325,6
4837,DODGE,Challenger (MDS),MID-SIZE,5.7,8,A,X,14.7,9.4,12.3,289,8
4838,DODGE,Challenger (MDS),MID-SIZE,6.4,8,A,Z,15.8,9.6,13.0,304,8
4839,DODGE,Challenger GT AWD,MID-SIZE,3.6,6,A,X,12.8,8.7,11.0,258,8
4840,DODGE,Challenger SRT Hellcat,MID-SIZE,6.2,8,A,Z,17.6,10.7,14.5,339,8
4841,DODGE,Challenger SRT Hellcat,MID-SIZE,6.2,8,M,Z,18.1,11.4,15.1,352,6
4842,DODGE,Challenger SRT Hellcat Redeye,MID-SIZE,6.2,8,A,Z,17.6,10.7,14.5,339,8
4843,DODGE,Charger,FULL-SIZE,3.6,6,A,X,13.7,9.0,11.6,271,5
4844,DODGE,Charger FFV,FULL-SIZE,3.6,6,A,X,13.7,9.0,11.6,271,5
4845,DODGE,Charger FFV,FULL-SIZE,3.6,6,A,E,18.9,12.7,16.1,268,5
4846,DODGE,Charger,FULL-SIZE,3.6,6,A,X,12.4,7.8,10.3,242,8
4847,DODGE,Charger FFV,FULL-SIZE,3.6,6,A,X,12.4,7.8,10.3,242,8
4848,DODGE,Charger FFV,FULL-SIZE,3.6,6,A,E,17.1,10.6,14.2,234,8
4849,DODGE,Charger (MDS),FULL-SIZE,5.7,8,A,X,15.6,9.7,12.9,302,5
4850,DODGE,Charger (MDS),FULL-SIZE,5.7,8,A,X,14.7,9.4,12.3,289,8
4851,DODGE,Charger (MDS),FULL-SIZE,6.4,8,A,Z,15.8,9.6,13.0,304,8
4852,DODGE,Charger AWD,FULL-SIZE,3.6,6,A,X,12.8,8.7,11.0,258,8
4853,DODGE,Charger AWD FFV,FULL-SIZE,3.6,6,A,X,12.8,8.7,11.0,258,8
4854,DODGE,Charger AWD FFV,FULL-SIZE,3.6,6,A,E,17.6,12.0,15.0,248,8
4855,DODGE,Charger AWD (MDS),FULL-SIZE,5.7,8,A,X,16.0,10.1,13.3,312,5
4856,DODGE,Charger SRT Hellcat,FULL-SIZE,6.2,8,A,Z,17.6,10.7,14.5,339,8
4857,DODGE,Durango AWD,SUV - STANDARD,3.6,6,A,X,12.7,9.6,11.3,265,8
4858,DODGE,Durango AWD,SUV - STANDARD,5.7,8,A,X,16.7,10.9,14.1,331,8
4859,DODGE,Durango AWD SRT,SUV - STANDARD,6.4,8,A,Z,18.3,12.2,15.6,363,8
4860,DODGE,Grand Caravan FFV,MINIVAN,3.6,6,A,X,13.7,9.4,11.8,276,6
4861,DODGE,Grand Caravan FFV,MINIVAN,3.6,6,A,E,19.4,13.3,16.7,274,6
4862,DODGE,Journey,SUV - SMALL,2.4,4,A,X,12.7,9.2,11.1,261,4
4863,DODGE,Journey FFV,SUV - SMALL,3.6,6,A,X,14.2,9.5,12.1,284,6
4864,DODGE,Journey FFV,SUV - SMALL,3.6,6,A,E,19.1,13.2,16.4,274,6
4865,DODGE,Journey AWD,SUV - SMALL,3.6,6,A,X,14.5,10.0,12.4,292,6
4866,FIAT,124 Spider,TWO-SEATER,1.4,4,A,X,9.3,6.5,8.0,187,6
4867,FIAT,124 Spider,TWO-SEATER,1.4,4,M,X,9.0,6.7,7.9,185,6
4868,FIAT,500,MINICOMPACT,1.4,4,A,X,9.7,7.4,8.7,203,6
4869,FIAT,500,MINICOMPACT,1.4,4,M,X,8.5,7.1,7.9,186,5
4870,FIAT,500X AWD,SUV - SMALL,1.3,4,A,X,10.0,7.9,9.1,213,9
4871,FORD,EcoSport,SUV - SMALL,1.0,3,AS,X,8.6,8.1,8.4,196,6
4872,FORD,EcoSport AWD,SUV - SMALL,2.0,4,AS,X,10.2,8.0,9.3,218,6
4873,FORD,Edge,SUV - SMALL,2.0,4,AS,X,10.9,8.0,9.6,224,8
4874,FORD,Edge AWD,SUV - SMALL,2.0,4,AS,X,11.4,8.3,10.0,233,8
4875,FORD,Edge AWD,SUV - SMALL,2.7,6,AS,X,12.6,9.2,11.0,259,8
4876,FORD,Escape,SUV - SMALL,1.5,4,AS,X,10.2,7.8,9.1,214,6
4877,FORD,Escape FFV,SUV - SMALL,2.5,4,AS,X,11.0,8.0,9.6,226,6
4878,FORD,Escape FFV,SUV - SMALL,2.5,4,AS,E,15.0,10.8,13.1,218,6
4879,FORD,Escape AWD,SUV - SMALL,1.5,4,AS,X,11.2,8.4,9.9,232,6
4880,FORD,Escape AWD,SUV - SMALL,2.0,4,AS,X,11.5,8.7,10.2,239,6
4881,FORD,Expedition 4X4,SUV - STANDARD,3.5,6,AS,X,14.1,10.6,12.5,293,10
4882,FORD,Expedition MAX 4X4,SUV - STANDARD,3.5,6,AS,X,14.7,11.2,13.1,307,10
4883,FORD,Explorer AWD,SUV - STANDARD,2.3,4,AS,X,13.1,9.2,11.4,267,6
4884,FORD,Explorer AWD,SUV - STANDARD,3.5,6,AS,X,15.2,10.9,13.2,311,6
4885,FORD,Explorer FFV AWD,SUV - STANDARD,3.5,6,AS,X,14.5,10.6,12.7,299,6
4886,FORD,Explorer FFV AWD,SUV - STANDARD,3.5,6,AS,E,19.8,14.3,17.3,288,6
4887,FORD,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS,X,12.0,9.0,10.6,249,10
4888,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS,X,12.4,9.4,11.1,260,10
4889,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS,X,12.4,9.4,11.1,260,10
4890,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS,X,12.2,9.3,10.9,256,6
4891,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS,E,16.7,12.6,14.9,247,6
4892,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS,E,16.7,12.6,14.9,247,6
4893,FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS,X,13.5,10.1,12.0,281,10
4894,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS,X,13.8,10.7,12.4,291,10
4895,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS,X,13.9,11.2,12.7,298,10
4896,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS,X,13.9,10.2,12.2,287,10
4897,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS,E,20.3,14.0,17.4,290,10
4898,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,X,14.7,11.2,13.1,308,10
4899,FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,E,20.3,14.0,17.5,290,10
4900,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,X,15.6,11.8,13.9,326,10
4901,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,E,20.4,14.0,17.5,291,10
4902,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,2.7,6,AS,X,12.7,9.8,11.4,268,10
4903,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS,X,13.1,10.2,11.8,277,10
4904,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.0,6,AS,D,11.8,9.3,10.7,287,10
4905,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.0,6,AS,D,11.8,9.3,10.7,287,10
4906,FORD,F-150 4X4 XL/XLT,PICKUP TRUCK - STANDARD,3.0,6,AS,D,11.2,8.3,9.9,266,10
4907,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS,X,12.8,10.2,11.6,273,6
4908,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS,E,17.5,13.8,15.8,263,6
4909,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS,E,17.5,13.7,15.8,263,6
4910,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS,X,14.3,10.5,12.5,295,10
4911,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS,X,14.7,10.7,12.9,303,10
4912,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS,X,14.7,11.2,13.1,308,10
4913,FORD,F-150 4X4 Limited,PICKUP TRUCK - STANDARD,3.5,6,AS,X,13.8,11.2,12.6,296,10
4914,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS,X,15.1,11.0,13.3,312,10
4915,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,X,15.7,11.8,13.9,326,10
4916,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,X,16.8,12.4,14.8,347,10
4917,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,E,21.3,17.2,19.5,323,10
4918,FORD,F-150 Raptor 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS,X,15.3,13.1,14.3,336,10
4919,FORD,Flex,SUV - STANDARD,3.5,6,AS,X,14.7,10.2,12.7,298,6
4920,FORD,Flex AWD,SUV - STANDARD,3.5,6,AS,X,14.7,10.7,12.9,303,6
4921,FORD,Flex AWD GTDI,SUV - STANDARD,3.5,6,AS,X,15.7,11.2,13.7,322,6
4922,FORD,Fiesta,SUBCOMPACT,1.6,4,AM,X,8.6,6.4,7.6,178,6
4923,FORD,Fiesta,SUBCOMPACT,1.6,4,M,X,8.8,6.8,7.9,184,5
4924,FORD,Fiesta ST,SUBCOMPACT,1.6,4,M,X,9.2,7.4,8.4,196,6
4925,FORD,Fusion,MID-SIZE,1.5,4,AS,X,10.0,7.0,8.7,204,6
4926,FORD,GT,TWO-SEATER,3.5,6,AM,Z,20.4,13.1,17.1,402,7
4927,FORD,Mustang,SUBCOMPACT,2.3,4,AS,X,11.2,7.3,9.4,221,10
4928,FORD,Mustang (Performance Pkg),SUBCOMPACT,2.3,4,AS,X,11.8,8.4,10.3,242,10
4929,FORD,Mustang,SUBCOMPACT,2.3,4,M,X,11.2,7.9,9.7,227,6
4930,FORD,Mustang (Performance Pkg),SUBCOMPACT,2.3,4,M,X,11.8,8.7,10.4,244,6
4931,FORD,Mustang,SUBCOMPACT,5.0,8,AS,X,15.0,9.1,12.3,289,10
4932,FORD,Mustang,SUBCOMPACT,5.0,8,M,X,16.1,9.9,13.3,311,6
4933,FORD,Mustang Bullitt,SUBCOMPACT,5.0,8,M,X,16.1,9.9,13.3,311,6
4934,FORD,Mustang Convertible,SUBCOMPACT,2.3,4,AS,X,11.9,8.4,10.4,243,10
4935,FORD,Mustang Convertible,SUBCOMPACT,2.3,4,M,X,11.8,8.4,10.3,241,6
4936,FORD,Mustang Convertible,SUBCOMPACT,5.0,8,AS,X,15.4,9.7,12.9,302,10
4937,FORD,Ranger 4WD,PICKUP TRUCK - STANDARD,2.3,4,AS,X,11.8,9.8,10.9,256,10
4938,FORD,Shelby GT350 Mustang,SUBCOMPACT,5.2,8,M,Z,17.2,11.3,14.6,341,6
4939,FORD,T-150 Wagon,VAN - PASSENGER,3.5,6,AS,X,16.2,12.8,14.7,346,6
4940,FORD,T-150 Wagon,VAN - PASSENGER,3.7,6,AS,X,16.9,13.1,15.2,355,6
4941,FORD,Taurus FFV,FULL-SIZE,3.5,6,AS,X,13.5,9.0,11.5,270,6
4942,FORD,Taurus FFV,FULL-SIZE,3.5,6,AS,E,17.8,12.1,15.2,254,6
4943,FORD,Taurus AWD,FULL-SIZE,3.5,6,AS,X,14.6,10.0,12.5,294,6
4944,FORD,Taurus FFV AWD,FULL-SIZE,3.5,6,AS,X,14.0,9.9,12.4,291,6
4945,FORD,Taurus FFV AWD,FULL-SIZE,3.5,6,AS,E,18.5,13.0,16.0,267,6
4946,FORD,Transit Connect Van,SPECIAL PURPOSE VEHICLE,2.0,4,AS,X,9.8,8.8,9.3,219,8
4947,FORD,Transit Connect Van FFV,SPECIAL PURPOSE VEHICLE,2.0,4,AS,X,9.8,8.8,9.3,219,8
4948,FORD,Transit Connect Van FFV,SPECIAL PURPOSE VEHICLE,2.0,4,AS,E,13.3,11.8,12.6,209,8
4949,FORD,Transit Connect Van,SPECIAL PURPOSE VEHICLE,2.5,4,AS,X,12.0,8.8,10.6,247,6
4950,FORD,Transit Connect Wagon LWB,SPECIAL PURPOSE VEHICLE,2.0,4,AS,X,9.9,8.2,9.2,214,8
4951,FORD,Transit Connect Wagon LWB FFV,SPECIAL PURPOSE VEHICLE,2.0,4,AS,X,9.9,8.2,9.2,214,8
4952,FORD,Transit Connect Wagon LWB FFV,SPECIAL PURPOSE VEHICLE,2.0,4,AS,E,13.7,11.1,12.5,208,8
4953,FORD,Transit Connect Wagon LWB,SPECIAL PURPOSE VEHICLE,2.5,4,AS,X,12.1,9.0,10.7,251,6
4954,GENESIS,G70,COMPACT,2.0,4,M,Z,12.8,8.5,10.9,255,6
4955,GENESIS,G70 AWD,COMPACT,2.0,4,AS,Z,11.5,8.7,10.3,241,8
4956,GENESIS,G70 AWD,COMPACT,3.3,6,AS,Z,13.3,9.5,11.6,274,8
4957,GMC,Acadia,SUV - STANDARD,2.5,4,A,X,11.1,9.2,10.2,237,6
4958,GMC,Acadia,SUV - STANDARD,3.6,6,A,X,13.1,9.4,11.4,268,6
4959,GMC,Acadia AWD,SUV - STANDARD,2.5,4,A,X,11.3,9.4,10.5,248,6
4960,GMC,Acadia AWD,SUV - STANDARD,3.6,6,A,X,13.5,9.5,11.7,275,6
4961,GMC,Canyon,PICKUP TRUCK - SMALL,2.5,4,A,X,12.1,9.2,10.8,253,6
4962,GMC,Canyon,PICKUP TRUCK - SMALL,2.5,4,M,X,11.9,9.2,10.7,251,6
4963,GMC,Canyon,PICKUP TRUCK - SMALL,2.8,4,A,D,11.8,7.9,10.1,270,6
4964,GMC,Canyon,PICKUP TRUCK - SMALL,3.6,6,A,X,13.4,9.6,11.7,274,8
4965,GMC,Canyon 4WD,PICKUP TRUCK - SMALL,2.5,4,A,X,12.7,9.8,11.4,267,6
4966,GMC,Canyon 4WD,PICKUP TRUCK - SMALL,2.8,4,A,D,12.2,8.4,10.5,283,6
4967,GMC,Canyon 4WD,PICKUP TRUCK - SMALL,3.6,6,A,X,14.0,9.9,12.2,286,8
4968,GMC,Sierra,PICKUP TRUCK - STANDARD,2.7,4,A,X,11.9,10.3,11.1,261,8
4969,GMC,Sierra,PICKUP TRUCK - STANDARD,4.3,6,A,X,15.1,11.5,13.5,317,6
4970,GMC,Sierra,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.9,11.4,13.9,326,6
4971,GMC,Sierra FFV,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.7,11.9,14.0,329,6
4972,GMC,Sierra FFV,PICKUP TRUCK - STANDARD,5.3,8,A,E,21.1,15.0,18.4,306,6
4973,GMC,Sierra,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.3,10.4,12.5,294,8
4974,GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,2.7,4,A,X,12.6,10.9,11.8,277,8
4975,GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,4.3,6,A,X,15.8,11.9,14.0,329,6
4976,GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.9,11.7,14.0,330,6
4977,GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A,X,16.0,12.5,14.4,339,6
4978,GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A,E,22.0,16.1,19.4,323,6
4979,GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.3,11.2,13.5,316,8
4980,GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.3,11.8,13.7,320,8
4981,GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,6.2,8,A,Z,15.5,11.9,13.9,326,10
4982,GMC,Sierra 4WD AT4,PICKUP TRUCK - STANDARD,6.2,8,A,Z,15.7,12.4,14.2,332,10
4983,GMC,Sierra LTD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.6,10.9,13.5,317,6
4984,GMC,Sierra LTD 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.8,11.4,13.8,325,6
4985,GMC,Terrain,SUV - SMALL,1.5,4,A,X,9.2,7.9,8.6,201,9
4986,GMC,Terrain,SUV - SMALL,1.6,4,A,D,8.5,6.0,7.4,199,6
4987,GMC,Terrain AWD,SUV - SMALL,1.5,4,A,X,9.6,8.3,9.0,210,9
4988,GMC,Terrain AWD,SUV - SMALL,1.6,4,A,D,8.5,6.1,7.4,199,6
4989,GMC,Terrain AWD,SUV - SMALL,2.0,4,A,Z,11.2,9.0,10.2,239,9
4990,GMC,Yukon,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
4991,GMC,Yukon FFV,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
4992,GMC,Yukon FFV,SUV - STANDARD,5.3,8,A,E,21.2,13.9,17.9,298,6
4993,GMC,Yukon 4WD,SUV - STANDARD,5.3,8,A,X,15.8,11.1,13.7,321,6
4994,GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8,A,X,15.8,11.1,13.7,321,6
4995,GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8,A,E,21.7,14.3,18.4,305,6
4996,GMC,Yukon 4WD,SUV - STANDARD,6.2,8,A,Z,16.4,10.7,13.8,325,10
4997,GMC,Yukon XL,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
4998,GMC,Yukon XL FFV,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
4999,GMC,Yukon XL FFV,SUV - STANDARD,5.3,8,A,E,21.2,13.9,17.9,298,6
5000,GMC,Yukon XL 4WD,SUV - STANDARD,5.3,8,A,X,16.8,11.3,14.3,336,6
5001,GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,A,X,16.8,11.3,14.3,336,6
5002,GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,A,E,22.2,15.2,19.0,317,6
5003,GMC,Yukon XL 4WD,SUV - STANDARD,6.2,8,A,Z,17.1,11.3,14.5,340,10
5004,HONDA,Accord,FULL-SIZE,1.5,4,AV,X,8.2,6.8,7.6,177,7
5005,HONDA,Accord,FULL-SIZE,1.5,4,M,X,8.9,6.7,7.9,185,6
5006,HONDA,Accord,FULL-SIZE,2.0,4,M,X,10.7,7.3,9.2,214,6
5007,HONDA,Accord Sport/Touring,MID-SIZE,2.0,4,AS,X,10.4,7.4,9.1,211,10
5008,HONDA,Civic Coupe,COMPACT,1.5,4,AV,X,7.8,6.4,7.2,167,7
5009,HONDA,Civic Coupe,COMPACT,2.0,4,AV,X,8.3,6.6,7.5,176,7
5010,HONDA,Civic Coupe,COMPACT,2.0,4,M,X,9.3,6.7,8.1,189,6
5011,HONDA,Civic Coupe Si,COMPACT,1.5,4,M,Z,8.4,6.2,7.4,173,6
5012,HONDA,Civic Hatchback,FULL-SIZE,1.5,4,AV,X,7.9,6.6,7.3,170,7
5013,HONDA,Civic Hatchback,FULL-SIZE,1.5,4,M,X,8.0,6.2,7.2,167,6
5014,HONDA,Civic Hatchback Sport,FULL-SIZE,1.5,4,AV,Z,7.9,6.6,7.3,170,7
5015,HONDA,Civic Hatchback Sport,FULL-SIZE,1.5,4,M,Z,8.0,6.2,7.2,167,6
5016,HONDA,Civic Sedan,MID-SIZE,1.5,4,AV,X,7.8,6.2,7.1,165,7
5017,HONDA,Civic Sedan,MID-SIZE,2.0,4,M,X,9.3,6.5,8.0,186,6
5018,HONDA,Civic Sedan Si,MID-SIZE,1.5,4,M,Z,8.4,6.2,7.4,173,6
5019,HONDA,Civic Type R,FULL-SIZE,2.0,4,M,Z,10.6,8.3,9.6,224,6
5020,HONDA,Fit,STATION WAGON - SMALL,1.5,4,AV,X,7.6,6.5,7.0,166,7
5021,HONDA,Fit,STATION WAGON - SMALL,1.5,4,M,X,8.1,6.6,7.4,174,6
5022,HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,9.1,7.7,8.5,199,7
5023,HONDA,Odyssey,MINIVAN,3.5,6,AS,X,12.6,8.4,10.7,252,9
5024,HONDA,Odyssey Touring,MINIVAN,3.5,6,AS,X,12.2,8.5,10.6,247,10
5025,HONDA,Passport AWD,SUV - SMALL,3.5,6,A,X,12.5,9.8,11.3,265,9
5026,HONDA,Pilot,SUV - SMALL,3.5,6,A,X,12.4,8.7,10.7,250,6
5027,HONDA,Pilot AWD,SUV - SMALL,3.5,6,A,X,13.0,9.3,11.3,266,6
5028,HONDA,Pilot AWD,SUV - SMALL,3.5,6,AS,X,12.4,9.3,11.0,257,9
5029,HONDA,Ridgeline AWD,PICKUP TRUCK - STANDARD,3.5,6,A,X,12.8,9.5,11.3,263,6
5030,HYUNDAI,Accent,COMPACT,1.6,4,AS,X,8.2,6.2,7.3,172,6
5031,HYUNDAI,Accent,COMPACT,1.6,4,M,X,8.2,6.3,7.3,173,6
5032,HYUNDAI,Elantra,MID-SIZE,1.6,4,AM,X,8.9,7.0,8.1,189,7
5033,HYUNDAI,Elantra,MID-SIZE,1.6,4,M,X,10.7,7.8,9.4,221,6
5034,HYUNDAI,Elantra,MID-SIZE,2.0,4,AS,X,8.3,6.4,7.4,174,6
5035,HYUNDAI,Elantra,MID-SIZE,2.0,4,M,X,9.2,6.5,8.0,188,6
5036,HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,AM,X,9.7,7.4,8.6,205,7
5037,HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,M,X,10.3,7.9,9.2,218,6
5038,HYUNDAI,Elantra GT,FULL-SIZE,2.0,4,AS,X,9.4,7.1,8.4,200,6
5039,HYUNDAI,Elantra GT,FULL-SIZE,2.0,4,M,X,9.8,7.4,8.7,207,6
5040,HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM,X,4.3,4.4,4.3,104,6
5042,HYUNDAI,Kona,SUV - SMALL,2.0,4,AS,X,8.6,7.0,7.9,186,6
5043,HYUNDAI,Kona AWD,SUV - SMALL,1.6,4,AM,X,9.0,8.0,8.6,201,7
5044,HYUNDAI,Kona AWD,SUV - SMALL,2.0,4,AS,X,9.2,7.8,8.6,202,6
5045,HYUNDAI,Santa Fe,SUV - SMALL,2.4,4,AS,X,10.8,8.0,9.6,225,8
5046,HYUNDAI,Santa Fe AWD,SUV - SMALL,2.0,4,AS,X,12.3,9.8,11.2,262,8
5047,HYUNDAI,Santa Fe AWD,SUV - SMALL,2.4,4,AS,X,11.2,8.7,10.1,237,8
5048,HYUNDAI,Santa Fe XL,SUV - SMALL,3.3,6,AS,X,13.2,9.4,11.5,268,6
5049,HYUNDAI,Santa Fe XL AWD,SUV - SMALL,3.3,6,AS,X,13.4,9.7,11.7,276,6
5050,HYUNDAI,Santa Fe XL Ultimate AWD,SUV - SMALL,3.3,6,AS,X,14.1,10.8,12.6,297,6
5051,HYUNDAI,Sonata,FULL-SIZE,2.0,4,AS,X,10.4,7.4,9.1,212,8
5052,HYUNDAI,Sonata,FULL-SIZE,2.4,4,AS,X,9.3,7.1,8.3,198,6
