,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
4575,MERCEDES-BENZ,AMG C 63 S,COMPACT,4.0,8,A,Z,13.4,9.6,11.7,274,7.0
4576,MERCEDES-BENZ,AMG C 63 S CABRIOLET,SUBCOMPACT,4.0,8,A,Z,14.0,10.4,12.4,291,7.0
4577,MERCEDES-BENZ,AMG C 63 S COUPE,SUBCOMPACT,4.0,8,A,Z,13.8,10.2,12.2,285,7.0
4578,MERCEDES-BENZ,AMG CLA 45 4MATIC,COMPACT,2.0,4,AM,Z,10.3,7.9,9.2,217,7.0
4579,MERCEDES-BENZ,AMG E 43 4MATIC,MID-SIZE,3.0,6,A,Z,12.4,9.4,11.1,258,9.0
4580,MERCEDES-BENZ,AMG E 63 S 4MATIC,MID-SIZE,4.0,8,A,Z,15.5,10.6,13.3,313,9.0
4581,MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,STATION WAGON - MID-SIZE,4.0,8,A,Z,15.2,11.0,13.3,312,9.0
4584,MERCEDES-BENZ,AMG GLA 45 4MATIC,STATION WAGON - MID-SIZE,2.0,4,AM,Z,10.7,8.3,9.6,225,7.0
4585,MERCEDES-BENZ,AMG GLC 43 4MATIC,SUV - SMALL,3.0,6,A,Z,13.1,10.1,11.8,277,9.0
4586,MERCEDES-BENZ,AMG GLC 43 4MATIC COUPE,SUV - SMALL,3.0,6,A,Z,13.0,9.9,11.6,272,9.0
4587,MERCEDES-BENZ,AMG GLE 43 4MATIC,SUV - STANDARD,3.0,6,A,Z,13.5,10.3,12.1,282,9.0
4588,MERCEDES-BENZ,AMG GLE 43 4MATIC COUPE,SUV - STANDARD,3.0,6,A,Z,13.5,10.6,12.2,285,9.0
4589,MERCEDES-BENZ,AMG GLE 63 S 4MATIC,SUV - STANDARD,5.5,8,A,Z,17.2,13.4,15.5,364,7.0
4590,MERCEDES-BENZ,AMG GLE 63 S 4MATIC COUPE,SUV - STANDARD,5.5,8,A,Z,17.2,12.8,15.2,357,7.0
4591,MERCEDES-BENZ,AMG GLS 63 4MATIC,SUV - STANDARD,5.5,8,A,Z,17.6,13.3,15.7,367,7.0
4592,MERCEDES-BENZ,AMG GT COUPE,TWO-SEATER,4.0,8,AM,Z,14.5,10.8,12.8,302,7.0
4593,MERCEDES-BENZ,AMG GT ROADSTER,TWO-SEATER,4.0,8,AM,Z,14.7,11.0,13.0,304,7.0
4594,MERCEDES-BENZ,AMG GT C COUPE,TWO-SEATER,4.0,8,AM,Z,15.5,11.7,13.8,322,7.0
4595,MERCEDES-BENZ,AMG GT C ROADSTER,TWO-SEATER,4.0,8,AM,Z,15.5,11.7,13.8,322,7.0
4596,MERCEDES-BENZ,AMG GT R COUPE,TWO-SEATER,4.0,8,AM,Z,15.6,11.9,13.9,324,7.0
4597,MERCEDES-BENZ,AMG GT S COUPE,TWO-SEATER,4.0,8,AM,Z,14.5,10.8,12.8,302,7.0
4598,MERCEDES-BENZ,AMG S 63 4MATIC,FULL-SIZE,4.0,8,A,Z,14.1,8.9,11.8,275,9.0
4599,MERCEDES-BENZ,AMG S 63 4MATIC CABRIOLET,SUBCOMPACT,4.0,8,A,Z,15.8,9.8,13.1,306,9.0
4600,MERCEDES-BENZ,AMG S 63 4MATIC COUPE,COMPACT,4.0,8,A,Z,14.0,8.7,11.6,271,9.0
4601,MERCEDES-BENZ,AMG S 65,FULL-SIZE,6.0,12,A,Z,18.6,10.9,15.1,356,7.0
4602,MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,A,Z,14.7,9.5,12.4,291,7.0
4603,MERCEDES-BENZ,AMG SL 65,TWO-SEATER,6.0,12,A,Z,17.6,10.8,14.5,339,7.0
4604,MERCEDES-BENZ,AMG SLC 43,TWO-SEATER,3.0,6,A,Z,11.6,8.2,10.1,236,9.0
4605,MERCEDES-BENZ,B 250,MID-SIZE,2.0,4,AM,Z,9.8,6.8,8.4,196,7.0
4606,MERCEDES-BENZ,B 250 4MATIC,MID-SIZE,2.0,4,AM,Z,10.3,7.8,9.1,215,7.0
4607,MERCEDES-BENZ,C 300 4MATIC,COMPACT,2.0,4,A,Z,10.5,7.5,9.1,214,9.0
4608,MERCEDES-BENZ,C 300 4MATIC CABRIOLET,SUBCOMPACT,2.0,4,A,Z,10.8,8.0,9.6,224,9.0
4609,MERCEDES-BENZ,C 300 4MATIC COUPE,SUBCOMPACT,2.0,4,A,Z,10.5,7.8,9.3,218,9.0
4610,MERCEDES-BENZ,C 300 4MATIC WAGON,STATION WAGON - MID-SIZE,2.0,4,A,Z,10.7,8.0,9.5,222,9.0
4611,MERCEDES-BENZ,CLA 250,COMPACT,2.0,4,AM,Z,9.6,6.6,8.2,193,7.0
4612,MERCEDES-BENZ,CLA 250 4MATIC,COMPACT,2.0,4,AM,Z,9.9,7.3,8.7,204,7.0
4613,MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,2.0,4,A,Z,11.0,8.1,9.7,227,9.0
4614,MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3.0,6,A,Z,11.8,8.7,10.4,246,9.0
4615,MERCEDES-BENZ,E 400 4MATIC CABRIOLET,SUBCOMPACT,3.0,6,A,Z,12.0,9.2,10.8,251,9.0
4616,MERCEDES-BENZ,E 400 4MATIC COUPE,SUBCOMPACT,3.0,6,A,Z,11.9,9.0,10.6,248,9.0
4617,MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3.0,6,A,Z,12.4,9.5,11.1,261,9.0
4619,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2.0,4,AM,Z,10.1,7.6,9.0,209,7.0
4620,MERCEDES-BENZ,GLC 300 4MATIC,SUV - SMALL,2.0,4,A,Z,11.1,8.6,10.0,240,9.0
4621,MERCEDES-BENZ,GLC 300 4MATIC COUPE,SUV - SMALL,2.0,4,A,Z,11.0,8.7,10.0,235,9.0
4622,MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3.0,6,A,Z,13.5,10.3,12.1,282,9.0
4623,MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8,A,Z,15.2,11.4,13.5,317,9.0
4624,MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3.0,6,A,Z,14.3,11.4,13.0,305,9.0
4625,MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A,Z,16.5,12.6,14.7,346,9.0
4626,MERCEDES-BENZ,MAYBACH S 650,FULL-SIZE,6.0,12,A,Z,18.4,11.1,15.1,355,9.0
4627,MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,2.0,4,A,Z,11.5,9.8,10.7,251,7.0
4628,MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,2.0,4,A,Z,12.3,10.3,11.4,268,7.0
4629,MERCEDES-BENZ,S 450 4MATIC SWB,MID-SIZE,3.0,6,A,Z,12.8,8.5,10.9,255,9.0
4630,MERCEDES-BENZ,S 560 CABRIOLET,SUBCOMPACT,4.0,8,A,Z,13.9,9.2,11.8,276,9.0
4631,MERCEDES-BENZ,S 560 4MATIC,FULL-SIZE,4.0,8,A,Z,13.5,8.6,11.3,265,9.0
4632,MERCEDES-BENZ,S 560 4MATIC SWB,MID-SIZE,4.0,8,A,Z,13.1,8.8,11.2,261,9.0
4633,MERCEDES-BENZ,S 560 4MATIC COUPE,COMPACT,4.0,8,A,Z,13.6,8.8,11.4,269,9.0
4634,MERCEDES-BENZ,SL 450,TWO-SEATER,3.0,6,A,Z,11.5,8.5,10.2,238,9.0
4635,MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,A,Z,13.5,9.6,11.8,275,9.0
4636,MERCEDES-BENZ,SLC 300,TWO-SEATER,2.0,4,A,Z,9.6,7.4,8.6,202,9.0
4637,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,AS,Z,8.7,6.8,7.9,184,6.0
4638,MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,AS,Z,8.7,6.8,7.9,184,6.0
4639,MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,M,Z,8.4,6.3,7.4,174,6.0
4640,MINI,COOPER CLUBMAN ALL4,MID-SIZE,1.5,3,AS,Z,10.2,7.6,9.0,212,8.0
4641,MINI,COOPER CLUBMAN ALL4,MID-SIZE,1.5,3,M,Z,10.5,7.4,9.1,214,6.0
4642,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,AS,Z,8.7,6.8,7.9,184,6.0
4643,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,M,Z,8.4,6.3,7.4,174,6.0
4644,MINI,COOPER COUNTRYMAN ALL4,STATION WAGON - SMALL,1.5,3,AS,Z,10.3,7.9,9.2,215,8.0
4645,MINI,COOPER COUNTRYMAN ALL4,STATION WAGON - SMALL,1.5,3,M,Z,10.5,7.4,9.1,214,6.0
4646,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,AS,Z,9.3,7.3,8.4,197,6.0
4647,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,M,Z,10.3,7.4,9.0,210,6.0
4648,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,AS,Z,9.3,7.3,8.4,197,6.0
4649,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,M,Z,10.3,7.4,9.0,210,6.0
4650,MINI,COOPER S CLUBMAN ALL4,MID-SIZE,2.0,4,AS,Z,10.5,7.6,9.2,215,8.0
4651,MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4,AS,Z,9.3,7.1,8.3,195,6.0
4652,MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4,M,Z,10.3,7.4,9.0,210,6.0
4653,MINI,COOPER S COUNTRYMAN ALL4,MID-SIZE,2.0,4,AS,Z,10.5,7.6,9.2,215,8.0
4654,MINI,COOPER S COUNTRYMAN ALL4,MID-SIZE,2.0,4,M,Z,11.3,7.7,9.7,227,6.0
4655,MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,AS,Z,9.3,7.3,8.4,197,6.0
4656,MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,M,Z,10.3,7.4,9.0,210,6.0
4657,MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4,AS,Z,10.2,7.5,9.0,211,8.0
4658,MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4,M,Z,11.4,7.6,9.7,228,6.0
4659,MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,2.0,4,AS,Z,9.8,7.3,8.7,203,6.0
4660,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,MID-SIZE,2.0,4,AS,Z,10.6,7.8,9.3,220,8.0
4661,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,MID-SIZE,2.0,4,M,Z,11.5,8.0,9.9,232,6.0
4662,MITSUBISHI,ECLIPSE CROSS,SUV - SMALL,1.5,4,AV,X,9.4,8.4,8.9,208,8.0
4663,MITSUBISHI,ECLIPSE CROSS 4WD,SUV - SMALL,1.5,4,AV,X,9.6,8.9,9.3,216,8.0
4664,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,AV,X,9.9,8.1,9.1,212,6.0
4665,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3.0,6,AS,Z,12.0,8.8,10.6,248,6.0
4666,MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV,X,10.3,8.3,9.4,219,6.0
4667,NISSAN,ALTIMA,MID-SIZE,2.5,4,AV,X,8.7,6.3,7.6,179,
4668,NISSAN,ALTIMA SR,MID-SIZE,2.5,4,AV,X,8.9,6.4,7.8,185,7.0
4669,NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8,AS,X,17.5,12.8,15.4,362,7.0
4670,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,A,X,13.6,10.7,12.3,290,5.0
4671,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,A,X,14.7,10.4,12.8,300,5.0
4672,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6,A,X,15.8,11.5,13.9,326,5.0
4673,NISSAN,KICKS,MID-SIZE,1.6,4,AV,X,7.7,6.6,7.2,169,
4674,NISSAN,MAXIMA,MID-SIZE,3.5,6,AV,Z,11.1,7.8,9.6,227,7.0
4675,NISSAN,MICRA,COMPACT,1.6,4,A,X,9.0,6.8,8.0,188,4.0
4676,NISSAN,MICRA,COMPACT,1.6,4,M,X,8.7,6.8,7.9,186,5.0
4677,NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.8,8.8,9.3,218,
4678,NISSAN,PATHFINDER 4WD PLATINUM,SUV - SMALL,3.5,6,AV,X,12.4,9.2,11.0,259,
4679,NISSAN,QASHQAI AWD,STATION WAGON - SMALL,2.0,4,AV,X,9.0,7.5,8.4,196,
4680,NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,9.7,7.4,8.7,205,
4681,NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,8.1,6.3,7.3,172,
4682,NISSAN,SENTRA,MID-SIZE,1.8,4,M,X,8.9,6.8,8.0,187,6.0
4683,NISSAN,TITAN 4WD PRO-4X,PICKUP TRUCK - STANDARD,5.6,8,AS,X,15.9,11.9,14.1,331,7.0
4684,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.0,6,AM,Z,11.5,9.1,10.4,243,7.0
4685,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.0,6,M,Z,13.0,8.9,11.1,260,7.0
4686,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.0,6,AM,Z,11.8,9.2,10.6,249,7.0
4687,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.0,6,M,Z,12.7,9.0,11.0,258,7.0
4688,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.0,6,AM,Z,11.8,9.2,10.6,248,7.0
4689,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.0,6,M,Z,12.8,8.9,11.0,257,7.0
4690,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.0,6,AM,Z,11.9,9.3,10.7,250,7.0
4691,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.0,6,M,Z,12.9,9.1,11.1,260,7.0
4692,PORSCHE,911 GT3,TWO-SEATER,4.0,6,AM,Z,15.8,11.6,13.9,324,7.0
4693,PORSCHE,911 GT3,TWO-SEATER,4.0,6,M,Z,18.0,11.5,15.1,352,6.0
4694,PORSCHE,911 TARGA 4 GTS,MINICOMPACT,3.0,6,AM,Z,12.1,9.2,10.8,251,7.0
4695,PORSCHE,911 TARGA 4 GTS,MINICOMPACT,3.0,6,M,Z,13.2,9.2,11.4,266,7.0
4696,PORSCHE,911 TURBO S EXCLUSIVE,MINICOMPACT,3.8,6,AM,Z,13.8,10.3,12.3,285,7.0
4697,PORSCHE,BOXSTER GTS,TWO-SEATER,2.5,4,AM,Z,11.8,9.2,10.6,249,7.0
4698,PORSCHE,BOXSTER GTS,TWO-SEATER,2.5,4,M,Z,12.3,9.4,11.0,257,6.0
4699,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A,Z,16.7,11.2,14.3,334,8.0
4700,PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,A,Z,16.7,11.2,14.3,334,8.0
4701,PORSCHE,CAYMAN GTS,TWO-SEATER,2.5,4,AM,Z,11.8,9.2,10.6,249,7.0
4702,PORSCHE,CAYMAN GTS,TWO-SEATER,2.5,4,M,Z,12.3,9.4,11.0,257,6.0
4703,PORSCHE,MACAN TURBO KIT,SUV - SMALL,3.6,6,A,Z,14.1,10.1,12.3,286,7.0
4704,PORSCHE,PANAMERA,FULL-SIZE,3.0,6,AM,Z,11.0,8.3,9.8,229,8.0
4705,PORSCHE,PANAMERA 4,FULL-SIZE,3.0,6,AM,Z,11.3,8.6,10.1,235,8.0
4706,PORSCHE,PANAMERA 4 EXECUTIVE,FULL-SIZE,3.0,6,AM,Z,11.3,8.6,10.1,235,8.0
4707,PORSCHE,PANAMERA 4 ST,FULL-SIZE,3.0,6,AM,Z,11.5,9.0,10.4,242,8.0
4708,PORSCHE,PANAMERA 4S,FULL-SIZE,2.9,6,AM,Z,11.3,8.5,10.1,235,8.0
4709,PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,2.9,6,AM,Z,11.3,8.5,10.1,235,8.0
4710,PORSCHE,PANAMERA 4S ST,FULL-SIZE,2.9,6,AM,Z,12.1,9.0,10.7,249,8.0
4711,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.0,8,AM,Z,12.8,9.2,11.2,261,8.0
4712,PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.0,8,AM,Z,12.8,9.2,11.2,261,8.0
4713,PORSCHE,PANAMERA TURBO ST,FULL-SIZE,4.0,8,AM,Z,13.4,10.1,11.9,279,8.0
4714,RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A,X,18.7,13.3,16.3,382,6.0
4715,ROLLS-ROYCE,DAWN,COMPACT,6.6,12,AS,Z,20.3,13.0,17.0,397,8.0
4716,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS,Z,20.3,13.0,17.0,397,8.0
4717,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS,Z,20.3,13.0,17.0,397,8.0
4718,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS,Z,20.0,12.4,16.6,387,8.0
4719,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS,Z,20.0,12.4,16.6,387,8.0
4720,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS,Z,19.6,12.9,16.6,388,8.0
4721,SUBARU,BRZ,MINICOMPACT,2.0,4,M,Z,11.2,8.1,9.8,229,6.0
4722,SUBARU,BRZ tS,MINICOMPACT,2.0,4,M,Z,11.6,8.6,10.2,239,6.0
4723,SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,AV,X,8.8,7.2,8.1,188,7.0
4724,SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,M,X,10.5,8.1,9.4,220,6.0
4725,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV,X,9.3,7.0,8.3,193,7.0
4726,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV,X,9.4,7.3,8.5,198,7.0
4727,SUBARU,WRX AWD,COMPACT,2.0,4,AV,Z,12.6,9.6,11.2,256,8.0
4728,SUBARU,WRX STI AWD,COMPACT,2.5,4,M,Z,14.1,10.5,12.5,291,6.0
4729,SUBARU,WRX STI AWD TYPE RA,COMPACT,2.5,4,M,Z,14.3,10.9,12.8,296,6.0
4730,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS,X,14.3,11.9,13.2,308,5.0
4731,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS,X,14.3,11.9,13.2,308,5.0
4732,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS,X,8.1,5.7,6.9,164,8.0
4733,TOYOTA,CAMRY LE/SE,MID-SIZE,2.5,4,AS,X,8.4,6.0,7.3,172,8.0
4734,TOYOTA,CAMRY XLE/XSE,MID-SIZE,2.5,4,AS,X,8.5,6.1,7.4,173,8.0
4735,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS,X,10.5,7.1,9.0,210,8.0
4736,TOYOTA,CAMRY XSE,MID-SIZE,3.5,6,AS,X,10.7,7.4,9.2,215,8.0
4737,TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,4.9,4.8,4.9,113,6.0
4738,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.3,5.0,5.1,121,6.0
4739,TOYOTA,C-HR,COMPACT,2.0,4,AV,X,8.7,7.5,8.2,189,7.0
4740,TOYOTA,COROLLA,MID-SIZE,1.8,4,M,X,8.5,6.6,7.6,178,6.0
4741,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.3,4.6,4.5,105,
4742,TOYOTA,RAV4 HYBRID AWD,SUV - SMALL,2.5,4,AV,X,6.9,7.8,7.3,171,6.0
4743,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS,X,18.4,13.8,16.4,384,6.0
4744,TOYOTA,SIENNA,MINIVAN,3.5,6,AS,X,12.5,8.9,10.9,256,8.0
4745,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS,X,13.2,10.7,12.1,283,6.0
4746,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,M,X,13.8,11.4,12.7,299,6.0
4747,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS,X,17.7,13.6,15.9,371,6.0
4748,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS,X,16.8,13.1,14.9,354,6.0
4749,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS,X,18.0,14.2,16.3,383,6.0
4750,VOLKSWAGEN,ATLAS,SUV - SMALL,2.0,4,AS,X,10.8,8.9,10.0,233,8.0
4751,VOLKSWAGEN,ATLAS 4MOTION,SUV - SMALL,3.6,6,AS,X,13.7,10.1,12.1,282,8.0
4752,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,AS,X,9.0,7.2,8.2,191,6.0
4753,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,AS,X,9.0,7.2,8.2,191,6.0
4754,VOLKSWAGEN,BEETLE DUNE,COMPACT,2.0,4,AS,X,9.1,6.9,8.1,189,6.0
4755,VOLKSWAGEN,BEETLE DUNE CONVERTIBLE,SUBCOMPACT,2.0,4,AS,X,9.1,6.9,8.1,189,6.0
4756,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS,X,9.6,7.2,8.5,199,6.0
4757,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M,X,9.3,6.9,8.2,192,5.0
4758,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,AM,X,9.6,7.3,8.6,200,6.0
4759,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M,X,9.6,7.2,8.5,199,6.0
4760,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,AM,Z,10.6,8.0,9.4,220,7.0
4761,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M,Z,11.1,8.1,9.8,227,6.0
4762,VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,AM,X,10.7,8.0,9.4,220,6.0
4763,VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,M,X,11.1,7.8,9.6,225,6.0
4764,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,AS,X,9.6,7.2,8.5,199,6.0
4765,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,M,X,9.4,6.9,8.2,192,5.0
4766,VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,AM,X,10.8,8.1,9.6,224,6.0
4767,VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,M,X,10.8,7.6,9.3,218,6.0
4768,VOLKSWAGEN,PASSAT,MID-SIZE,2.0,4,AS,X,9.3,6.5,8.1,188,6.0
4769,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM,X,12.2,8.5,10.6,246,6.0
4770,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS,X,10.6,8.7,9.8,229,8.0
4771,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,AS,X,11.3,8.8,10.2,237,8.0
4772,VOLVO,S60 T5 AWD,COMPACT,2.0,4,AS,X,11.0,8.1,9.7,226,8.0
4773,VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS,Z,10.9,7.7,9.4,221,8.0
4774,VOLVO,S90 T5 AWD,MID-SIZE,2.0,4,AS,Z,10.1,7.4,8.8,206,8.0
4775,VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS,Z,10.6,7.6,9.3,216,8.0
4776,VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.0,4,AS,X,11.0,8.1,9.7,226,8.0
4777,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS,Z,10.9,7.7,9.4,221,8.0
4778,VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS,Z,10.6,7.6,9.3,216,8.0
4779,VOLVO,V90 CC T5 AWD,STATION WAGON - MID-SIZE,2.0,4,AS,Z,10.4,7.7,9.2,214,8.0
4780,VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS,Z,10.9,8.0,9.6,224,8.0
4781,VOLVO,XC60 T5 AWD,SUV - SMALL,2.0,4,AS,Z,10.7,8.5,9.8,228,8.0
4782,VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS,Z,11.4,8.7,10.2,240,8.0
4783,VOLVO,XC90 T5 AWD,SUV - STANDARD,2.0,4,AS,Z,10.9,8.3,9.7,227,8.0
4784,VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS,Z,11.5,8.8,10.3,240,8.0
4785,ACURA,ILX,COMPACT,2.4,4,AM,Z,9.9,7.0,8.6,199,8.0
4786,ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS,Z,12.2,9.0,10.8,252,9.0
4787,ACURA,MDX SH-AWD A-SPEC,SUV - SMALL,3.5,6,AS,Z,12.2,9.5,11.0,258,9.0
4788,ACURA,MDX Hybrid AWD,SUV - SMALL,3.0,6,AM,Z,9.1,9.0,9.0,210,7.0
4789,ACURA,RDX AWD,SUV - SMALL,2.0,4,AS,Z,11.0,8.6,9.9,232,10.0
4790,ACURA,RDX AWD A-SPEC,SUV - SMALL,2.0,4,AS,Z,11.3,9.1,10.3,242,10.0
4791,ACURA,RLX Hybrid,MID-SIZE,3.5,6,AM,Z,8.4,8.2,8.4,196,7.0
4792,ALFA ROMEO,4C Coupe,TWO-SEATER,1.8,4,AM,Z,9.7,6.9,8.4,197,6.0
4793,ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,AM,Z,9.7,6.9,8.4,197,6.0
4794,ALFA ROMEO,Giulia,MID-SIZE,2.0,4,A,Z,10.0,7.2,8.7,205,8.0
4795,ALFA ROMEO,Giulia AWD,MID-SIZE,2.0,4,A,Z,10.5,7.7,9.2,217,8.0
4796,ALFA ROMEO,Giulia Quadrifoglio,MID-SIZE,2.9,6,A,Z,13.8,9.6,11.9,280,8.0
4797,ALFA ROMEO,Stelvio,SUV - SMALL,2.0,4,A,Z,10.3,8.1,9.3,218,8.0
4798,ALFA ROMEO,Stelvio AWD,SUV - SMALL,2.0,4,A,Z,10.8,8.3,9.6,226,8.0
4799,ALFA ROMEO,Stelvio AWD Quadrifoglio,SUV - SMALL,2.9,6,A,Z,14.1,10.4,12.4,292,8.0
4800,ASTON MARTIN,DB11 AMR,MINICOMPACT,5.2,12,A,Z,15.5,10.6,13.3,312,8.0
4801,ASTON MARTIN,DBS Superleggera,MINICOMPACT,5.2,12,A,Z,16.4,10.7,13.8,324,8.0
