,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
5478,ASTON MARTIN,Vanquish Zagato,MINICOMPACT,6.0,12,A,Z,17.5,11.4,14.7,346,8
5479,ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8,A,Z,12.7,9.4,11.2,264,8
5480,AUDI,A3,SUBCOMPACT,2.0,4,AM,X,9.1,6.8,8.1,188,7
5481,AUDI,A3 quattro,SUBCOMPACT,2.0,4,AM,X,10.9,7.9,9.6,225,7
5482,AUDI,A3 Cabriolet quattro,SUBCOMPACT,2.0,4,AM,X,10.7,7.9,9.5,221,7
5483,AUDI,A4,COMPACT,2.0,4,AM,Z,8.6,6.9,7.8,182,7
5484,AUDI,A4 quattro,COMPACT,2.0,4,AM,Z,10.0,7.0,8.7,204,7
5485,AUDI,A4 allroad quattro,STATION WAGON - SMALL,2.0,4,AM,Z,10.7,8.0,9.5,221,7
5486,AUDI,A5 quattro,SUBCOMPACT,2.0,4,AM,Z,10.0,7.0,8.7,204,7
5487,AUDI,A5 Cabriolet quattro,SUBCOMPACT,2.0,4,AM,Z,10.0,7.0,8.7,204,7
5488,AUDI,A5 Sportback quattro,MID-SIZE,2.0,4,AM,Z,10.0,7.0,8.7,204,7
5489,AUDI,A6 quattro,MID-SIZE,3.0,6,AM,Z,10.7,8.2,9.6,224,7
5490,AUDI,A7 quattro,MID-SIZE,3.0,6,AM,Z,10.7,8.2,9.6,224,7
5491,AUDI,A8L,FULL-SIZE,3.0,6,AS,Z,12.5,8.6,10.8,252,8
5492,AUDI,Q3 quattro,SUV - SMALL,2.0,4,AS,X,12.3,8.6,10.6,248,8
5493,AUDI,Q5,SUV - SMALL,2.0,4,AM,Z,10.9,8.7,9.9,230,7
5496,AUDI,Q8,SUV - STANDARD,3.0,6,AS,Z,14.0,10.7,12.5,294,8
5497,AUDI,RS 3,SUBCOMPACT,2.5,5,AM,Z,12.4,8.4,10.6,247,7
5498,AUDI,RS 5 Coupe,SUBCOMPACT,2.9,6,AS,Z,13.3,8.7,11.3,262,8
5499,AUDI,RS 5 Sportback,MID-SIZE,2.9,6,AS,Z,13.5,9.0,11.5,268,8
5500,AUDI,S3,SUBCOMPACT,2.0,4,AM,Z,10.7,8.0,9.5,222,7
5501,AUDI,S4,COMPACT,3.0,6,AS,Z,11.3,8.0,9.8,230,8
5502,AUDI,S5,SUBCOMPACT,3.0,6,AS,Z,11.3,8.0,9.8,230,8
5503,AUDI,S5 Cabriolet,SUBCOMPACT,3.0,6,AS,Z,11.4,8.2,9.9,234,8
5504,AUDI,S5 Sportback,MID-SIZE,3.0,6,AS,Z,11.3,8.0,9.8,230,8
5505,AUDI,SQ5,SUV - SMALL,3.0,6,AS,Z,12.7,10.0,11.5,270,8
5506,AUDI,TT Coupe quattro,SUBCOMPACT,2.0,4,AM,X,10.3,7.7,9.2,213,7
5507,AUDI,TT Roadster quattro,TWO-SEATER,2.0,4,AM,X,10.3,7.7,9.2,213,7
5508,AUDI,TT RS Coupe,SUBCOMPACT,2.5,5,AM,Z,12.0,8.3,10.3,241,7
5509,AUDI,TTS Coupe,SUBCOMPACT,2.0,4,AM,Z,10.4,8.2,9.4,220,7
5510,BENTLEY,Bentayga,SUV - STANDARD,4.0,8,AS,Z,16.4,10.1,13.6,315,8
5511,BENTLEY,Mulsanne,MID-SIZE,6.8,8,AS,Z,24.5,14.4,20.0,465,8
5512,BMW,230i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS,Z,10.2,7.2,8.8,207,8
5513,BMW,230i xDrive Coupe,SUBCOMPACT,2.0,4,AS,Z,9.9,7.1,8.6,202,8
5514,BMW,330i xDrive,COMPACT,2.0,4,AS,Z,9.5,6.9,8.3,194,8
5515,BMW,330i xDrive Gran Turismo,FULL-SIZE,2.0,4,AS,Z,10.2,7.2,8.8,207,8
5516,BMW,330i xDrive Touring,STATION WAGON - SMALL,2.0,4,AS,Z,10.2,7.2,8.8,207,8
5517,BMW,430i xDrive Cabriolet,SUBCOMPACT,2.0,4,AS,Z,10.6,7.3,9.1,213,8
5518,BMW,430i xDrive Coupe,COMPACT,2.0,4,AS,Z,10.2,7.2,8.8,207,8
5519,BMW,430i xDrive Gran Coupe,COMPACT,2.0,4,AS,Z,10.2,7.2,8.8,207,8
5520,BMW,440i Coupe,COMPACT,3.0,6,AS,Z,11.2,7.3,9.4,227,8
5521,BMW,440i Coupe,COMPACT,3.0,6,M,Z,12.8,8.8,11.0,256,6
5522,BMW,440i xDrive Cabriolet,SUBCOMPACT,3.0,6,AS,Z,11.8,7.9,10.0,235,8
5523,BMW,440i xDrive Coupe,COMPACT,3.0,6,AS,Z,11.4,7.6,9.7,228,8
5524,BMW,440i xDrive Coupe,COMPACT,3.0,6,M,Z,13.0,8.5,11.0,256,6
5525,BMW,440i xDrive Gran Coupe,COMPACT,3.0,6,AS,Z,11.4,7.6,9.7,228,8
5526,BMW,530i xDrive,MID-SIZE,2.0,4,AS,Z,10.2,7.2,8.8,207,8
5527,BMW,540i xDrive,MID-SIZE,3.0,6,AS,Z,11.2,8.1,9.8,231,8
5528,BMW,640i xDrive Gran Coupe,COMPACT,3.0,6,AS,Z,12.3,8.4,10.5,248,8
5529,BMW,640i xDrive Gran Turismo,FULL-SIZE,3.0,6,AS,Z,11.9,8.4,10.3,241,8
5530,BMW,650i xDrive Gran Coupe,COMPACT,4.4,8,AS,Z,14.0,9.6,12.0,282,8
5531,BMW,750i xDrive,FULL-SIZE,4.4,8,AS,Z,13.3,9.2,11.5,269,8
5532,BMW,750Li xDrive,FULL-SIZE,4.4,8,AS,Z,14.0,9.6,12.0,282,8
5533,BMW,Alpina B6 xDrive Gran Coupe,COMPACT,4.4,8,AS,Z,14.0,9.6,12.0,282,8
5534,BMW,Alpina B7 xDrive,FULL-SIZE,4.4,8,AS,Z,14.0,9.6,12.0,282,8
5535,BMW,M2 Competition,SUBCOMPACT,3.0,6,AM,Z,14.3,10.4,12.6,294,7
5536,BMW,M2 Competition,SUBCOMPACT,3.0,6,M,Z,13.4,9.6,11.7,273,6
5537,BMW,M240i Cabriolet,SUBCOMPACT,3.0,6,AS,Z,11.2,7.8,9.7,227,8
5538,BMW,M240i Cabriolet,SUBCOMPACT,3.0,6,M,Z,12.8,8.8,11.0,256,6
5539,BMW,M240i Coupe,SUBCOMPACT,3.0,6,AS,Z,11.2,7.8,9.7,227,8
5540,BMW,M240i Coupe,SUBCOMPACT,3.0,6,M,Z,12.8,8.8,11.0,256,6
5541,BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,AS,Z,11.2,7.8,9.7,227,8
5542,BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,M,Z,12.8,8.8,11.0,256,6
5543,BMW,M240i xDrive Cabriolet,SUBCOMPACT,3.0,6,AS,Z,11.3,8.0,9.8,229,8
5544,BMW,M240i xDrive Coupe,SUBCOMPACT,3.0,6,AS,Z,11.3,8.0,9.8,229,8
5545,BMW,M240i xDrive Coupe M Performance,SUBCOMPACT,3.0,6,AS,Z,11.3,8.0,9.8,229,8
5546,BMW,M4 Cabriolet,SUBCOMPACT,3.0,6,AM,Z,14.5,10.5,12.7,299,7
5547,BMW,M4 Cabriolet,SUBCOMPACT,3.0,6,M,Z,13.8,9.4,11.9,280,6
5548,BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,AM,Z,14.5,10.5,12.7,299,7
5549,BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,M,Z,13.8,9.4,11.9,280,6
5550,BMW,M4 Coupe,COMPACT,3.0,6,AM,Z,14.3,10.4,12.6,294,7
5551,BMW,M4 Coupe,COMPACT,3.0,6,M,Z,13.4,9.6,11.7,273,6
5552,BMW,M4 Coupe Competition,COMPACT,3.0,6,AM,Z,14.3,10.4,12.6,294,7
5553,BMW,M4 Coupe Competition,COMPACT,3.0,6,M,Z,13.4,9.6,11.7,273,6
5554,BMW,M4 CS,COMPACT,3.0,6,AM,Z,14.3,10.4,12.6,294,7
5555,BMW,M5,MID-SIZE,4.4,8,AS,Z,16.0,11.2,13.9,324,8
5556,BMW,M5 Competition,MID-SIZE,4.4,8,AS,Z,16.0,11.2,13.9,324,8
5557,BMW,M550i xDrive,MID-SIZE,4.4,8,AS,Z,13.3,9.2,11.5,269,8
5558,BMW,M6 Gran Coupe,COMPACT,4.4,8,AM,Z,17.3,11.6,14.7,344,7
5559,BMW,M760Li xDrive,FULL-SIZE,6.6,12,AS,Z,17.7,11.9,15.1,355,8
5560,BMW,M850i xDrive Cabriolet,SUBCOMPACT,4.4,8,AS,Z,13.5,9.2,11.6,270,8
5561,BMW,M850i xDrive Coupe,SUBCOMPACT,4.4,8,AS,Z,13.3,9.2,11.5,269,8
5562,BMW,X1 xDrive28i,SUV - SMALL,2.0,4,AS,Z,10.7,7.5,9.3,217,8
5563,BMW,X2 xDrive28i,SUV - SMALL,2.0,4,AS,Z,11.0,7.7,9.5,222,8
5564,BMW,X3 xDrive30i,SUV - SMALL,2.0,4,AS,Z,10.8,8.0,9.6,223,8
5565,BMW,X3 M40i,SUV - SMALL,3.0,6,AS,Z,11.9,8.7,10.4,245,8
5566,BMW,X4 xDrive30i,SUV - SMALL,2.0,4,AS,Z,10.8,8.0,9.6,223,8
5567,BMW,X4 M40i,SUV - SMALL,3.0,6,AS,Z,11.9,8.7,10.4,245,8
5568,BMW,X5 xDrive40i,SUV - STANDARD,3.0,6,AS,Z,11.7,9.1,10.5,245,8
5569,BMW,X5 xDrive50i,SUV - STANDARD,4.4,8,AS,Z,15.3,11.1,13.4,314,8
5570,BMW,X6 xDrive35i,SUV - STANDARD,3.0,6,AS,Z,13.0,9.9,11.6,272,8
5571,BMW,X6 xDrive50i,SUV - STANDARD,4.4,8,AS,Z,14.3,10.6,12.6,294,8
5573,BMW,X7 xDrive40i,SUV - STANDARD,3.0,6,AS,Z,12.0,9.4,10.8,254,8
5574,BMW,X7 xDrive50i,SUV - STANDARD,4.4,8,AS,Z,14.3,10.6,12.6,294,8
5575,BUGATTI,Chiron,TWO-SEATER,8.0,16,AM,Z,26.8,16.6,22.2,522,7
5576,BUICK,Enclave,SUV - STANDARD,3.6,6,A,X,13.0,9.1,11.2,263,9
5577,BUICK,Enclave AWD,SUV - STANDARD,3.6,6,A,X,13.8,9.5,11.9,278,9
5578,BUICK,Encore,SUV - SMALL,1.4,4,AS,X,9.4,7.8,8.7,204,6
5579,BUICK,Encore (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS,X,8.9,7.5,8.3,194,6
5580,BUICK,Encore AWD,SUV - SMALL,1.4,4,AS,X,9.9,8.1,9.1,214,6
5581,BUICK,Encore AWD (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS,X,9.4,7.9,8.8,205,6
5582,BUICK,Envision AWD,SUV - SMALL,2.0,4,A,Z,11.7,9.4,10.7,249,9
5583,BUICK,Envision AWD,SUV - SMALL,2.5,4,A,X,11.1,8.6,10.0,234,6
5584,BUICK,LaCrosse,MID-SIZE,3.6,6,AS,X,11.7,7.8,9.9,233,9
5585,BUICK,LaCrosse eAssist,MID-SIZE,2.5,4,AS,X,9.4,6.8,8.2,192,6
5586,BUICK,LaCrosse AWD,MID-SIZE,3.6,6,AS,X,11.7,8.2,10.1,238,9
5587,BUICK,Regal,MID-SIZE,2.0,4,AS,Z,10.6,7.4,9.1,214,9
5588,BUICK,Regal AWD,MID-SIZE,2.0,4,AS,Z,11.0,8.0,9.6,227,8
5589,BUICK,Regal AWD,MID-SIZE,3.6,6,AS,X,12.4,8.7,10.7,251,9
5590,CADILLAC,CT6 AWD,FULL-SIZE,3.0,6,AS,Z,13.1,9.1,11.3,267,10
5591,CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS,X,13.0,8.8,11.1,261,10
5592,CADILLAC,CT6 AWD,FULL-SIZE,4.2,8,AS,Z,17.3,9.5,13.8,324,10
5593,CADILLAC,CTS,MID-SIZE,2.0,4,AS,Z,11.0,7.8,9.5,222,8
5594,CADILLAC,CTS,MID-SIZE,3.6,6,AS,X,12.3,8.2,10.5,246,8
5595,CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS,Z,11.4,8.1,9.9,232,8
5596,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS,X,13.3,9.2,11.5,269,8
5597,CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS,Z,15.0,9.9,12.7,298,8
5598,CADILLAC,CTS-V,MID-SIZE,6.2,8,AS,Z,17.1,11.0,14.3,337,8
5599,CADILLAC,Escalade 4WD,SUV - STANDARD,6.2,8,A,Z,16.6,10.9,14.0,328,10
5600,CADILLAC,XT4,SUV - SMALL,2.0,4,AS,Z,9.8,7.8,8.9,209,9
5601,CADILLAC,XT4 AWD,SUV - SMALL,2.0,4,AS,Z,10.9,8.2,9.7,227,9
5604,CADILLAC,XTS,FULL-SIZE,3.6,6,AS,X,12.9,8.7,11.0,259,6
5606,CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS,Z,15.0,10.1,12.8,302,6
5607,CHEVROLET,Blazer,SUV - SMALL,2.5,4,A,X,10.8,8.8,9.9,232,9
5608,CHEVROLET,Blazer,SUV - SMALL,3.6,6,A,X,12.0,9.0,10.6,250,9
5609,CHEVROLET,Blazer AWD,SUV - SMALL,3.6,6,A,X,12.7,9.5,11.3,265,9
5610,CHEVROLET,Camaro,SUBCOMPACT,2.0,4,AS,Z,10.8,7.7,9.4,220,8
5611,CHEVROLET,Camaro,SUBCOMPACT,2.0,4,M,Z,11.9,7.9,10.1,235,6
5612,CHEVROLET,Camaro,SUBCOMPACT,3.6,6,AS,X,12.3,8.2,10.4,246,8
5613,CHEVROLET,Camaro,SUBCOMPACT,3.6,6,M,X,14.3,8.8,11.8,277,6
5614,CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,AS,Z,14.5,8.8,12.0,279,10
5615,CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,M,Z,14.9,9.9,12.6,297,6
5616,CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,AS,Z,18.3,11.2,15.1,355,10
5617,CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,M,Z,17.2,12.0,14.9,349,6
5618,CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,A,X,12.1,9.2,10.8,253,6
5619,CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,M,X,11.9,9.2,10.7,251,6
5620,CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.8,4,A,D,11.8,7.9,10.1,270,6
5621,CHEVROLET,Colorado,PICKUP TRUCK - SMALL,3.6,6,A,X,13.4,9.6,11.7,274,8
5622,CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.5,4,A,X,12.7,9.8,11.4,267,6
5623,CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.8,4,A,D,12.2,8.4,10.5,283,6
5624,CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,3.6,6,A,X,14.0,9.9,12.2,286,8
5625,CHEVROLET,Colorado ZR2 4WD,PICKUP TRUCK - SMALL,2.8,4,A,D,13.3,10.6,12.1,326,6
5626,CHEVROLET,Colorado ZR2 4WD,PICKUP TRUCK - SMALL,3.6,6,A,X,15.0,13.0,14.1,331,8
5627,CHEVROLET,Corvette,TWO-SEATER,6.2,8,AS,Z,15.6,9.2,12.7,299,8
5628,CHEVROLET,Corvette,TWO-SEATER,6.2,8,M,Z,14.6,9.3,12.2,286,7
5629,CHEVROLET,Corvette Z06,TWO-SEATER,6.2,8,AS,Z,17.2,10.1,14.0,331,8
5630,CHEVROLET,Corvette Z06,TWO-SEATER,6.2,8,M,Z,15.9,10.6,13.5,318,7
5631,CHEVROLET,Corvette ZR1,TWO-SEATER,6.2,8,AS,Z,19.5,12.0,16.1,381,8
5632,CHEVROLET,Corvette ZR1,TWO-SEATER,6.2,8,M,Z,18.2,12.5,15.6,368,7
5633,CHEVROLET,Cruze,COMPACT,1.4,4,AS,X,8.3,6.2,7.3,172,6
5634,CHEVROLET,Cruze Premier,COMPACT,1.4,4,AS,X,8.3,6.2,7.3,172,6
5635,CHEVROLET,Cruze Diesel,COMPACT,1.6,4,A,D,7.6,4.9,6.4,172,9
5636,CHEVROLET,Cruze Hatchback,MID-SIZE,1.4,4,AS,X,8.3,6.2,7.3,172,6
5637,CHEVROLET,Cruze Hatchback Premier,MID-SIZE,1.4,4,AS,X,8.5,6.4,7.5,175,6
5638,CHEVROLET,Cruze Hatchback Diesel,MID-SIZE,1.6,4,A,D,7.8,5.2,6.6,178,9
5639,CHEVROLET,Equinox,SUV - SMALL,1.5,4,A,X,9.2,7.3,8.3,196,6
5640,CHEVROLET,Equinox,SUV - SMALL,1.6,4,A,D,8.5,6.0,7.4,199,6
5641,CHEVROLET,Equinox AWD,SUV - SMALL,1.5,4,A,X,9.3,7.8,8.6,207,6
5642,CHEVROLET,Equinox AWD,SUV - SMALL,1.6,4,A,D,8.5,6.1,7.4,199,6
5643,CHEVROLET,Equinox AWD,SUV - SMALL,2.0,4,A,Z,10.9,8.3,9.7,228,9
5644,CHEVROLET,Impala,FULL-SIZE,2.5,4,AS,X,10.8,8.0,9.6,225,6
5645,CHEVROLET,Impala,FULL-SIZE,3.6,6,AS,X,12.7,8.5,10.8,254,6
5646,CHEVROLET,Impala,FULL-SIZE,3.6,6,AS,E,17.2,11.6,14.6,245,6
5648,CHEVROLET,Malibu,MID-SIZE,2.0,4,A,Z,10.5,7.4,9.1,214,9
5650,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,2.7,4,A,X,11.9,10.3,11.1,261,8
5651,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,4.3,6,A,X,15.1,11.5,13.5,316,6
5652,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.9,11.4,13.9,326,6
5653,CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.7,11.9,14.0,329,6
5654,CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A,E,21.1,15.0,18.4,306,6
5655,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.1,10.2,12.4,290,8
5656,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,2.7,4,A,X,12.5,10.8,11.7,275,8
5657,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,4.3,6,A,X,15.8,11.9,14.0,329,6
5658,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,4.3,6,A,X,16.3,12.9,14.8,347,6
5659,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.9,11.7,14.0,329,6
5660,CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A,X,16.1,12.5,14.4,339,6
5661,CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A,E,22.0,16.1,19.3,322,6
5662,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A,X,16.5,13.0,14.9,350,6
5663,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.9,10.8,13.1,306,8
5664,CHEVROLET,Silverado 4WD Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.3,11.8,13.7,320,8
5665,CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,6.2,8,A,Z,15.0,12.0,13.7,321,10
5666,CHEVROLET,Silverado LD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.6,10.9,13.5,317,6
5667,CHEVROLET,Silverado LD 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.8,11.4,13.8,325,6
5669,CHEVROLET,Spark,SUBCOMPACT,1.4,4,M,X,8.0,6.2,7.2,170,5
5670,CHEVROLET,Suburban,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
5671,CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
5672,CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A,E,21.2,13.9,17.9,298,6
5673,CHEVROLET,Suburban 4WD,SUV - STANDARD,5.3,8,A,X,16.8,11.3,14.3,336,6
5674,CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A,X,16.8,11.3,14.3,336,6
5675,CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A,E,22.2,15.2,19.0,317,6
5676,CHEVROLET,Suburban 4WD,SUV - STANDARD,6.2,8,A,Z,17.1,11.3,14.5,340,10
5677,CHEVROLET,Tahoe,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
5678,CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8,A,X,15.7,10.5,13.4,314,6
5679,CHEVROLET,Tahoe FFV,SUV - STANDARD,5.3,8,A,E,21.2,13.9,17.9,298,6
5680,CHEVROLET,Tahoe 4WD,SUV - STANDARD,5.3,8,A,X,15.8,11.1,13.7,321,6
5681,CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A,X,15.8,11.1,13.7,321,6
5682,CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A,E,21.7,14.3,18.4,305,6
5683,CHEVROLET,Tahoe 4WD,SUV - STANDARD,6.2,8,A,Z,16.4,10.7,13.8,325,10
5684,CHEVROLET,Traverse,SUV - STANDARD,3.6,6,A,X,13.0,8.8,11.1,261,9
5685,CHEVROLET,Traverse AWD,SUV - STANDARD,3.6,6,A,X,13.7,9.5,11.8,277,9
5686,CHEVROLET,Trax,SUV - SMALL,1.4,4,AS,X,9.1,7.6,8.4,196,6
5687,CHEVROLET,Trax,SUV - SMALL,1.4,4,M,X,9.4,6.9,8.3,194,6
5688,CHEVROLET,Trax 4WD,SUV - SMALL,1.4,4,AS,X,9.9,8.1,9.1,214,6
5696,CHRYSLER,Pacifica,MINIVAN,3.6,6,A,X,12.9,8.4,10.9,259,9
5697,CHRYSLER,Pacifica (Stop-Start),MINIVAN,3.6,6,A,X,12.4,8.4,10.6,249,9
5698,DODGE,Challenger,MID-SIZE,3.6,6,A,X,12.4,7.8,10.3,242,8
5699,DODGE,Challenger,MID-SIZE,5.7,8,M,Z,15.6,10.1,13.1,307,6
5700,DODGE,Challenger,MID-SIZE,6.4,8,M,Z,16.7,10.4,13.9,325,6
5701,DODGE,Challenger (MDS),MID-SIZE,5.7,8,A,X,14.7,9.4,12.3,289,8
5702,DODGE,Challenger (MDS),MID-SIZE,6.4,8,A,Z,15.8,9.6,13.0,304,8
5703,DODGE,Challenger GT AWD,MID-SIZE,3.6,6,A,X,12.8,8.7,11.0,258,8
5704,DODGE,Challenger SRT Hellcat,MID-SIZE,6.2,8,A,Z,17.6,10.7,14.5,339,8
5705,DODGE,Challenger SRT Hellcat,MID-SIZE,6.2,8,M,Z,18.1,11.4,15.1,352,6
5706,DODGE,Challenger SRT Hellcat Redeye,MID-SIZE,6.2,8,A,Z,17.6,10.7,14.5,339,8
5707,DODGE,Charger,FULL-SIZE,3.6,6,A,X,13.7,9.0,11.6,271,5
5708,DODGE,Charger FFV,FULL-SIZE,3.6,6,A,X,13.7,9.0,11.6,271,5
5709,DODGE,Charger FFV,FULL-SIZE,3.6,6,A,E,18.9,12.7,16.1,268,5
5710,DODGE,Charger,FULL-SIZE,3.6,6,A,X,12.4,7.8,10.3,242,8
5711,DODGE,Charger FFV,FULL-SIZE,3.6,6,A,X,12.4,7.8,10.3,242,8
5712,DODGE,Charger FFV,FULL-SIZE,3.6,6,A,E,17.1,10.6,14.2,234,8
5713,DODGE,Charger (MDS),FULL-SIZE,5.7,8,A,X,15.6,9.7,12.9,302,5
5714,DODGE,Charger (MDS),FULL-SIZE,5.7,8,A,X,14.7,9.4,12.3,289,8
5715,DODGE,Charger (MDS),FULL-SIZE,6.4,8,A,Z,15.8,9.6,13.0,304,8
5716,DODGE,Charger AWD,FULL-SIZE,3.6,6,A,X,12.8,8.7,11.0,258,8
5717,DODGE,Charger AWD FFV,FULL-SIZE,3.6,6,A,X,12.8,8.7,11.0,258,8
5718,DODGE,Charger AWD FFV,FULL-SIZE,3.6,6,A,E,17.6,12.0,15.0,248,8
5719,DODGE,Charger AWD (MDS),FULL-SIZE,5.7,8,A,X,16.0,10.1,13.3,312,5
5720,DODGE,Charger SRT Hellcat,FULL-SIZE,6.2,8,A,Z,17.6,10.7,14.5,339,8
5721,DODGE,Durango AWD,SUV - STANDARD,3.6,6,A,X,12.7,9.6,11.3,265,8
5722,DODGE,Durango AWD,SUV - STANDARD,5.7,8,A,X,16.7,10.9,14.1,331,8
5723,DODGE,Durango AWD SRT,SUV - STANDARD,6.4,8,A,Z,18.3,12.2,15.6,363,8
5724,DODGE,Grand Caravan FFV,MINIVAN,3.6,6,A,X,13.7,9.4,11.8,276,6
5725,DODGE,Grand Caravan FFV,MINIVAN,3.6,6,A,E,19.4,13.3,16.7,274,6
5726,DODGE,Journey,SUV - SMALL,2.4,4,A,X,12.7,9.2,11.1,261,4
5727,DODGE,Journey FFV,SUV - SMALL,3.6,6,A,X,14.2,9.5,12.1,284,6
5728,DODGE,Journey FFV,SUV - SMALL,3.6,6,A,E,19.1,13.2,16.4,274,6
5729,DODGE,Journey AWD,SUV - SMALL,3.6,6,A,X,14.5,10.0,12.4,292,6
5730,FIAT,124 Spider,TWO-SEATER,1.4,4,A,X,9.3,6.5,8.0,187,6
5731,FIAT,124 Spider,TWO-SEATER,1.4,4,M,X,9.0,6.7,7.9,185,6
5732,FIAT,500,MINICOMPACT,1.4,4,A,X,9.7,7.4,8.7,203,6
5733,FIAT,500,MINICOMPACT,1.4,4,M,X,8.5,7.1,7.9,186,5
5735,FIAT,500X AWD,SUV - SMALL,1.3,4,A,X,10.0,7.9,9.1,213,9
5736,FORD,EcoSport,SUV - SMALL,1.0,3,AS,X,8.6,8.1,8.4,196,6
5737,FORD,EcoSport AWD,SUV - SMALL,2.0,4,AS,X,10.2,8.0,9.3,218,6
5738,FORD,Edge,SUV - SMALL,2.0,4,AS,X,10.9,8.0,9.6,224,8
5739,FORD,Edge AWD,SUV - SMALL,2.0,4,AS,X,11.4,8.3,10.0,233,8
5740,FORD,Edge AWD,SUV - SMALL,2.7,6,AS,X,12.6,9.2,11.0,259,8
5741,FORD,Escape,SUV - SMALL,1.5,4,AS,X,10.2,7.8,9.1,214,6
5742,FORD,Escape FFV,SUV - SMALL,2.5,4,AS,X,11.0,8.0,9.6,226,6
5743,FORD,Escape FFV,SUV - SMALL,2.5,4,AS,E,15.0,10.8,13.1,218,6
5744,FORD,Escape AWD,SUV - SMALL,1.5,4,AS,X,11.2,8.4,9.9,232,6
5745,FORD,Escape AWD,SUV - SMALL,2.0,4,AS,X,11.5,8.7,10.2,239,6
5746,FORD,Expedition 4X4,SUV - STANDARD,3.5,6,AS,X,14.1,10.6,12.5,293,10
5747,FORD,Expedition MAX 4X4,SUV - STANDARD,3.5,6,AS,X,14.7,11.2,13.1,307,10
5748,FORD,Explorer AWD,SUV - STANDARD,2.3,4,AS,X,13.1,9.2,11.4,267,6
5749,FORD,Explorer AWD,SUV - STANDARD,3.5,6,AS,X,15.2,10.9,13.2,311,6
5750,FORD,Explorer FFV AWD,SUV - STANDARD,3.5,6,AS,X,14.5,10.6,12.7,299,6
5751,FORD,Explorer FFV AWD,SUV - STANDARD,3.5,6,AS,E,19.8,14.3,17.3,288,6
